# Cycle: 0, status: ACC, move: ('ki', 0, 0, 0)
#     Time      Potential        Kinetic
        32     -10.709631      31.385881
        33     -10.257781      31.008610
        34     -10.880947      31.662725
        35      -9.612567      30.284975
        36     -12.394860      32.901547
# Cycle: 29, status: FTL, move: ('sh', 0.2894749651183281, 15, 38)
#     Time      Potential        Kinetic
         0      -2.555285      18.490974
         1      -2.122521      18.017293
         2      -1.783283      17.693651
         3       0.102262      15.905550
         4      -2.555484      18.527469
         5      -6.786139      22.651261
         6      -5.972899      21.885606
         7      -4.185684      20.166233
         8      -4.104485      20.042396
         9      -2.708979      18.677988
        10      -4.458220      20.476567
        11      -9.019507      24.854169
        12     -14.979676      30.635076
        13      -9.340798      25.108470
        14      -6.089325      21.919127
        15      -7.381006      23.071817
        16     -10.184266      25.881604
        17      -9.832990      25.571078
        18     -13.382839      29.045892
        19     -11.815201      27.459894
        20     -11.326551      26.922849
        21     -14.696581      30.125487
        22     -14.747468      30.152049
        23      -8.280930      23.904820
        24      -7.097197      22.729032
        25      -9.110959      24.663765
        26      -6.574467      22.355192
        27      -6.555463      22.576197
        28      -7.787715      23.798459
        29      -9.366057      25.363735
        30      -2.936218      19.074475
        31      -0.907983      17.044957
        32      -2.135528      18.167747
        33      -4.458672      20.558127
        34      -5.970686      22.063216
        35     -14.329543      30.201228
        36     -11.312928      27.156758
        37      -6.572125      22.478652
        38      -6.718859      22.449076
        39     -10.129376      25.644325
        40      -7.238607      22.810102
        41      -7.909315      23.489329
        42      -9.935239      25.355210
        43      -8.500591      23.965142
        44      -6.415543      22.056207
        45      -9.106440      24.704601
        46     -14.172529      29.712363
        47     -11.411209      27.185384
        48      -6.874525      22.737460
        49      -4.920932      20.643126
# Cycle: 30, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -17.950338      27.329166
         1     -19.882155      29.152864
         2     -18.143428      27.472805
         3     -17.779574      27.092918
         4     -21.219798      30.347134
         5     -22.015285      31.100759
         6     -20.655212      29.836344
         7     -22.452058      31.568016
         8     -24.455546      33.476465
         9     -22.037169      31.174399
        10     -20.182416      29.410455
        11     -21.256263      30.446925
        12     -20.516971      29.800490
        13     -17.385028      26.880478
        14     -19.171404      28.697997
        15     -19.586229      29.118939
        16     -18.044699      27.705814
        17     -17.022118      26.727632
        18     -18.775791      28.423356
        19     -16.445936      26.192612
        20     -14.665164      24.533673
        21     -15.872444      25.646264
        22     -16.526245      26.264110
        23     -12.298344      22.182460
        24     -11.923522      21.796832
        25     -13.697751      23.420546
        26     -12.214820      21.967522
# Cycle: 31, status: ACC, move: ('sh', 0.29934182959593325, 1, 23)
#     Time      Potential        Kinetic
         0     -19.333697      21.929911
         1     -20.977721      23.515539
         2     -21.641692      24.135137
         3     -19.943856      22.487177
         4     -18.425320      20.946993
         5     -19.051144      21.452584
         6     -19.713760      22.123779
         7     -18.925284      21.362096
         8     -20.821093      23.195711
         9     -19.421154      21.797222
        10     -14.481794      16.939203
        11     -13.113433      15.547193
        12     -15.061123      17.409776
        13     -14.748954      17.147896
        14     -15.532699      17.985608
        15     -19.369181      21.757105
        16     -21.350466      23.740149
        17     -22.978836      25.433722
        18     -22.744557      25.175852
        19     -21.302988      23.712257
        20     -18.924113      21.436778
        21     -17.506445      20.067901
        22     -19.501824      22.022234
        23     -19.882155      22.449076
        24     -17.422569      20.057449
# Cycle: 32, status: ACC, move: ('00', 0.29934182959593325, 1, 23)
#     Time      Potential        Kinetic
         0     -19.333697      21.929911
         1     -20.977721      23.515539
         2     -21.641692      24.135137
         3     -19.943856      22.487177
         4     -18.425320      20.946993
         5     -19.051144      21.452584
         6     -19.713760      22.123779
         7     -18.925284      21.362096
         8     -20.821093      23.195711
         9     -19.421154      21.797222
        10     -14.481794      16.939203
        11     -13.113433      15.547193
        12     -15.061123      17.409776
        13     -14.748954      17.147896
        14     -15.532699      17.985608
        15     -19.369181      21.757105
        16     -21.350466      23.740149
        17     -22.978836      25.433722
        18     -22.744557      25.175852
        19     -21.302988      23.712257
        20     -18.924113      21.436778
        21     -17.506445      20.067901
        22     -19.501824      22.022234
        23     -19.882155      22.449076
        24     -17.422569      20.057449
# Cycle: 33, status: ACC, move: ('sh', 0.2591342410210316, 12, 10)
#     Time      Potential        Kinetic
         0     -15.419668      23.183233
         1     -13.473547      21.269826
         2     -13.846432      21.673041
         3     -15.880202      23.548480
         4     -16.973355      24.550202
         5     -12.437689      20.109688
         6     -11.888593      19.505407
         7     -13.181692      20.634518
         8     -12.716923      20.184031
         9     -12.067538      19.555465
        10     -15.061123      22.449076
        11     -15.730522      23.174594
        12     -15.425702      23.029862
        13     -20.873124      28.422230
        14     -21.812653      29.311459
        15     -18.774936      26.392360
        16     -14.986622      22.630113
        17     -16.231592      23.823444
        18     -12.913922      20.631491
        19     -12.032434      19.822087
        20     -13.617516      21.262229
        21     -14.007253      21.628202
# Cycle: 34, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -10.854398      28.675043
         1      -7.314947      25.302143
         2      -9.734807      27.547825
         3     -10.684543      28.503985
         4      -2.359833      20.533207
         5      -7.018680      25.106446
         6     -12.700980      30.551915
         7     -10.536053      28.652886
         8      -7.671579      25.961270
         9      -8.439156      26.443454
        10      -4.389795      22.388412
        11       6.211703      12.213364
        12      -1.596083      19.876763
        13     -11.504348      29.526132
        14     -16.149142      34.371120
        15      -5.299800      23.835474
        16     -14.463337      32.789878
        17      -9.385762      27.716173
        18      -1.243820      19.893958
        19      -4.119821      22.659604
        20      -8.355830      26.634203
        21      -3.163243      21.676433
        22       0.248447      18.461877
        23      -3.228373      21.695343
        24      -2.188051      20.635966
        25       2.336478      16.277379
        26      -1.924367      20.283766
        27      -8.022952      26.177344
        28      -3.759697      22.148090
# Cycle: 35, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -15.419668      23.183233
         1     -13.473547      21.269826
         2     -13.846432      21.673041
         3     -15.880202      23.548480
         4     -16.973355      24.550202
         5     -12.437689      20.109688
         6     -11.888593      19.505407
         7     -13.181692      20.634518
         8     -12.716923      20.184031
         9     -12.067538      19.555465
        10     -15.061123      22.449076
        11     -15.730522      23.174594
        12     -15.425702      23.029862
        13     -20.873124      28.422230
        14     -21.812653      29.311459
        15     -18.774936      26.392360
        16     -14.986622      22.630113
        17     -16.231592      23.823444
        18     -12.913922      20.631491
        19     -12.032434      19.822087
        20     -13.617516      21.262229
        21     -14.007253      21.628202
# Cycle: 36, status: ACC, move: ('sh', 0.29994754384276534, 1, 1)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 37, status: ACC, move: ('00', 0.29994754384276534, 1, 1)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 38, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -10.083693      20.689727
         1      -7.168278      17.802054
         2      -9.223718      19.706083
         3      -9.521969      20.028692
         4      -9.370997      19.962023
         5     -14.086460      24.537520
         6     -16.342441      26.728058
         7     -13.402602      23.941499
         8     -13.120533      23.655078
         9     -15.952051      26.339550
        10     -13.577877      24.030110
        11     -12.216523      22.716078
        12     -11.198381      21.602644
        13      -9.564157      19.966636
        14      -5.506815      16.067467
        15      -9.418609      19.886210
        16     -14.206991      24.593986
        17     -14.255858      24.766129
        18     -10.452542      20.991777
        19     -12.005637      22.375840
        20      -7.487498      17.938292
        21      -5.766242      16.337006
        22      -9.786065      20.242167
        23     -11.745025      22.195115
        24      -7.669749      18.319751
        25      -7.423159      18.045336
        26     -10.373794      20.840794
        27      -9.866492      20.449061
# Cycle: 39, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -10.083693      20.689727
         1      -7.168278      17.802054
         2      -9.223718      19.706083
         3      -9.521969      20.028692
         4      -9.370997      19.962023
         5     -14.086460      24.537520
         6     -16.342441      26.728058
         7     -13.402602      23.941499
         8     -13.120533      23.655078
         9     -15.952051      26.339550
        10     -13.577877      24.030110
        11     -12.216523      22.716078
        12     -11.198381      21.602644
        13      -9.564157      19.966636
        14      -5.506815      16.067467
        15      -9.418609      19.886210
        16     -14.206991      24.593986
        17     -14.255858      24.766129
        18     -10.452542      20.991777
        19     -12.005637      22.375840
        20      -7.487498      17.938292
        21      -5.766242      16.337006
        22      -9.786065      20.242167
        23     -11.745025      22.195115
        24      -7.669749      18.319751
        25      -7.423159      18.045336
        26     -10.373794      20.840794
        27      -9.866492      20.449061
# Cycle: 40, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 41, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -10.083693      20.689727
         1      -7.168278      17.802054
         2      -9.223718      19.706083
         3      -9.521969      20.028692
         4      -9.370997      19.962023
         5     -14.086460      24.537520
         6     -16.342441      26.728058
         7     -13.402602      23.941499
         8     -13.120533      23.655078
         9     -15.952051      26.339550
        10     -13.577877      24.030110
        11     -12.216523      22.716078
        12     -11.198381      21.602644
        13      -9.564157      19.966636
        14      -5.506815      16.067467
        15      -9.418609      19.886210
        16     -14.206991      24.593986
        17     -14.255858      24.766129
        18     -10.452542      20.991777
        19     -12.005637      22.375840
        20      -7.487498      17.938292
        21      -5.766242      16.337006
        22      -9.786065      20.242167
        23     -11.745025      22.195115
        24      -7.669749      18.319751
        25      -7.423159      18.045336
        26     -10.373794      20.840794
        27      -9.866492      20.449061
# Cycle: 42, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -10.083693      20.689727
         1      -7.168278      17.802054
         2      -9.223718      19.706083
         3      -9.521969      20.028692
         4      -9.370997      19.962023
         5     -14.086460      24.537520
         6     -16.342441      26.728058
         7     -13.402602      23.941499
         8     -13.120533      23.655078
         9     -15.952051      26.339550
        10     -13.577877      24.030110
        11     -12.216523      22.716078
        12     -11.198381      21.602644
        13      -9.564157      19.966636
        14      -5.506815      16.067467
        15      -9.418609      19.886210
        16     -14.206991      24.593986
        17     -14.255858      24.766129
        18     -10.452542      20.991777
        19     -12.005637      22.375840
        20      -7.487498      17.938292
        21      -5.766242      16.337006
        22      -9.786065      20.242167
        23     -11.745025      22.195115
        24      -7.669749      18.319751
        25      -7.423159      18.045336
        26     -10.373794      20.840794
        27      -9.866492      20.449061
# Cycle: 43, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 44, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 45, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 46, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 47, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -7.042233      16.436617
         1     -13.473547      22.449076
         2     -11.890424      20.879451
         3      -9.652962      18.702712
         4     -17.252415      25.942209
         5     -19.679069      28.272637
         6     -15.521120      24.371721
         7     -18.430257      27.196588
         8     -22.269325      30.935518
         9     -15.608709      24.675665
        10     -11.706471      20.990164
        11     -15.737711      24.810168
        12     -13.040563      22.256942
        13      -7.783059      17.368691
        14      -9.624313      19.183305
        15     -10.322782      19.910549
        16      -3.142241      13.082315
        17      -5.866975      15.744267
        18     -11.697833      21.283143
        19      -7.529191      17.284522
        20      -1.789871      11.711218
        21      -7.073704      16.671280
        22      -8.008955      17.538988
        23      -3.302980      13.087181
        24      -5.858358      15.497182
# Cycle: 48, status: ACC, move: ('sh', 0.2895662670803835, 21, 18)
#     Time      Potential        Kinetic
         0     -12.070066      26.814165
         1     -14.793736      29.423881
         2     -14.485406      29.146858
         3     -14.155327      28.867348
         4     -17.089967      31.757916
         5     -17.439795      32.254752
         6     -15.403259      30.494714
         7     -13.060236      28.253102
         8     -13.238639      28.397283
         9      -8.070525      23.392598
        10      -5.457264      20.987878
        11      -3.285246      18.843435
        12      -2.962755      18.564378
        13       0.195694      15.600750
        14      -2.917994      18.699336
        15      -8.214382      23.748342
        16      -8.675591      24.139311
        17      -5.034554      20.570235
        18      -7.073704      22.449076
        19     -10.462645      25.662986
        20      -9.365114      24.627353
        21      -9.434651      24.690019
# Cycle: 49, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -9.434651      24.690019
         1      -9.365114      24.627353
         2     -10.462645      25.662986
         3      -7.073704      22.449076
         4      -5.034554      20.570235
         5      -8.675591      24.139311
         6      -8.214382      23.748342
         7      -2.917994      18.699336
         8       0.195694      15.600750
         9      -2.962755      18.564378
        10      -3.285246      18.843435
        11      -5.457264      20.987878
        12      -8.070525      23.392598
        13     -13.238639      28.397283
        14     -13.060236      28.253102
        15     -15.403259      30.494714
        16     -17.439795      32.254752
        17     -17.089967      31.757916
        18     -14.155327      28.867348
        19     -14.485406      29.146858
        20     -14.793736      29.423881
        21     -12.070066      26.814165
# Cycle: 50, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -16.317654      26.174797
         1     -10.395200      20.551574
         2      -6.225019      16.637359
         3     -15.687275      25.703715
         4     -18.154852      28.125277
         5      -9.294666      19.636246
         6     -15.702123      25.753200
         7     -21.531698      31.215231
         8     -14.151958      24.213384
         9      -9.098568      19.344855
        10     -18.743237      28.499357
        11     -15.605216      25.382662
        12      -5.034208      15.261071
        13      -9.678132      19.705757
        14     -17.997068      27.707295
        15     -11.433313      21.548439
        16      -6.172896      16.534419
        17     -15.283343      25.288589
        18     -14.166047      24.312028
        19      -5.982311      16.636179
        20      -9.204928      19.715903
        21     -14.335224      24.602402
        22      -5.914926      16.604535
        23      -3.679956      14.441547
        24     -12.351086      22.603225
# Cycle: 51, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -9.434651      24.690019
         1      -9.365114      24.627353
         2     -10.462645      25.662986
         3      -7.073704      22.449076
         4      -5.034554      20.570235
         5      -8.675591      24.139311
         6      -8.214382      23.748342
         7      -2.917994      18.699336
         8       0.195694      15.600750
         9      -2.962755      18.564378
        10      -3.285246      18.843435
        11      -5.457264      20.987878
        12      -8.070525      23.392598
        13     -13.238639      28.397283
        14     -13.060236      28.253102
        15     -15.403259      30.494714
        16     -17.439795      32.254752
        17     -17.089967      31.757916
        18     -14.155327      28.867348
        19     -14.485406      29.146858
        20     -14.793736      29.423881
        21     -12.070066      26.814165
# Cycle: 52, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -16.317654      26.174797
         1     -10.395200      20.551574
         2      -6.225019      16.637359
         3     -15.687275      25.703715
         4     -18.154852      28.125277
         5      -9.294666      19.636246
         6     -15.702123      25.753200
         7     -21.531698      31.215231
         8     -14.151958      24.213384
         9      -9.098568      19.344855
        10     -18.743237      28.499357
        11     -15.605216      25.382662
        12      -5.034208      15.261071
        13      -9.678132      19.705757
        14     -17.997068      27.707295
        15     -11.433313      21.548439
        16      -6.172896      16.534419
        17     -15.283343      25.288589
        18     -14.166047      24.312028
        19      -5.982311      16.636179
        20      -9.204928      19.715903
        21     -14.335224      24.602402
        22      -5.914926      16.604535
        23      -3.679956      14.441547
        24     -12.351086      22.603225
# Cycle: 53, status: ACC, move: ('s+', 0, 0, 0)
#     Time      Potential        Kinetic
         0      -9.434651      24.690019
         1      -9.365114      24.627353
         2     -10.462645      25.662986
         3      -7.073704      22.449076
         4      -5.034554      20.570235
         5      -8.675591      24.139311
         6      -8.214382      23.748342
         7      -2.917994      18.699336
         8       0.195694      15.600750
         9      -2.962755      18.564378
        10      -3.285246      18.843435
        11      -5.457264      20.987878
        12      -8.070525      23.392598
        13     -13.238639      28.397283
        14     -13.060236      28.253102
        15     -15.403259      30.494714
        16     -17.439795      32.254752
        17     -17.089967      31.757916
        18     -14.155327      28.867348
        19     -14.485406      29.146858
        20     -14.793736      29.423881
        21     -12.070066      26.814165
# Cycle: 54, status: BTL, move: ('sh', 0.2939399882741357, 2, 0)
#     Time      Potential        Kinetic
         0     -10.462645      22.449076
         1     -11.186354      23.253709
         2      -6.614689      18.960593
         3      -7.103085      19.490115
         4      -8.160805      20.497208
         5      -3.806927      16.386179
         6      -0.579725      13.324382
         7      -3.766734      16.397698
         8      -1.991007      14.706828
         9       1.506433      11.428660
        10      -0.529286      13.405281
        11      -3.686255      16.513194
        12      -2.726561      15.721077
        13      -4.737509      17.653284
        14      -8.204364      20.883741
        15      -3.334408      16.087720
        16       0.498601      12.294657
        17      -3.325894      15.853890
        18      -6.001716      18.404976
        19      -5.706233      18.161029
        20      -8.326791      20.571345
        21     -12.390930      24.353196
        22     -11.082294      23.012099
        23     -13.220659      25.001500
        24     -17.908639      29.398816
        25     -16.316613      27.795232
        26     -12.977171      24.551168
        27     -15.368705      26.770324
        28     -18.520514      29.810753
# Cycle: 55, status: ACC, move: ('tr', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.070066      26.814165
         1     -14.793736      29.423881
         2     -14.485406      29.146858
         3     -14.155327      28.867348
         4     -17.089967      31.757916
         5     -17.439795      32.254752
         6     -15.403259      30.494714
         7     -13.060236      28.253102
         8     -13.238639      28.397283
         9      -8.070525      23.392598
        10      -5.457264      20.987878
        11      -3.285246      18.843435
        12      -2.962755      18.564378
        13       0.195694      15.600750
        14      -2.917994      18.699336
        15      -8.214382      23.748342
        16      -8.675591      24.139311
        17      -5.034554      20.570235
        18      -7.073704      22.449076
        19     -10.462645      25.662986
        20      -9.365114      24.627353
        21      -9.434651      24.690019
# Cycle: 56, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.070066      26.814165
         1     -14.793736      29.423881
         2     -14.485406      29.146858
         3     -14.155327      28.867348
         4     -17.089967      31.757916
         5     -17.439795      32.254752
         6     -15.403259      30.494714
         7     -13.060236      28.253102
         8     -13.238639      28.397283
         9      -8.070525      23.392598
        10      -5.457264      20.987878
        11      -3.285246      18.843435
        12      -2.962755      18.564378
        13       0.195694      15.600750
        14      -2.917994      18.699336
        15      -8.214382      23.748342
        16      -8.675591      24.139311
        17      -5.034554      20.570235
        18      -7.073704      22.449076
        19     -10.462645      25.662986
        20      -9.365114      24.627353
        21      -9.434651      24.690019
# Cycle: 57, status: ACC, move: ('00', 0, 0, 0)
#     Time      Potential        Kinetic
         0     -12.070066      26.814165
         1     -14.793736      29.423881
         2     -14.485406      29.146858
         3     -14.155327      28.867348
         4     -17.089967      31.757916
         5     -17.439795      32.254752
         6     -15.403259      30.494714
         7     -13.060236      28.253102
         8     -13.238639      28.397283
         9      -8.070525      23.392598
        10      -5.457264      20.987878
        11      -3.285246      18.843435
        12      -2.962755      18.564378
        13       0.195694      15.600750
        14      -2.917994      18.699336
        15      -8.214382      23.748342
        16      -8.675591      24.139311
        17      -5.034554      20.570235
        18      -7.073704      22.449076
        19     -10.462645      25.662986
        20      -9.365114      24.627353
        21      -9.434651      24.690019
# Cycle: 58, status: BTL, move: ('sh', 0.2650851736740949, 7, 0)
#     Time      Potential        Kinetic
         0     -13.060236      22.449076
         1     -16.922877      26.076069
         2     -12.123802      21.522229
         3     -14.633611      24.002931
         4     -19.549989      28.724753
         5     -13.413385      22.896060
         6      -6.911877      16.739920
         7      -9.535152      19.312067
         8      -9.134167      19.020924
         9      -3.182003      13.399705
        10      -4.791845      14.969978
        11      -6.316032      16.347719
        12      -3.224558      13.407291
        13      -2.746259      12.895825
        14      -9.998117      19.784181
        15      -9.761237      19.418880
        16      -9.077637      18.688942
        17     -14.316610      23.554416
        18     -19.894856      28.829696
        19     -17.809623      26.767724
        20     -19.213775      28.048318
        21     -22.164133      30.848116
        22     -19.011984      27.889302
        23     -17.565836      26.615289
        24     -19.317241      28.353286
        25     -18.129658      27.353159
        26      -9.623177      19.218546
        27      -9.335729      19.060868
        28      -7.360622      17.269821
        29      -4.416310      14.667330
