# Cycle: 95, status: ACC
#     Step              Filename       index    vel
        83     006_100_trajF.xyz          20      1
        84     006_100_trajF.xyz          21      1
        85     006_100_trajF.xyz          22      1
        86     006_100_trajF.xyz          23      1
        87     006_100_trajF.xyz          24      1
        88     006_100_trajF.xyz          25      1
        89     006_100_trajF.xyz          26      1
        90     006_100_trajF.xyz          27      1
        91     006_100_trajF.xyz          28      1
        92     006_100_trajF.xyz          29      1
        93     006_100_trajF.xyz          30      1
        94     006_100_trajF.xyz          31      1
        95     006_100_trajF.xyz          32      1
        96     006_100_trajF.xyz          33      1
        97     006_100_trajF.xyz          34      1
        98     006_100_trajF.xyz          35      1
        99     006_100_trajF.xyz          36      1
       100     006_100_trajF.xyz          37      1
       101     006_100_trajF.xyz          38      1
       102     006_100_trajF.xyz          39      1
       103     006_100_trajF.xyz          40      1
       104     006_100_trajF.xyz          41      1
       105     006_100_trajF.xyz          42      1
       106     006_100_trajF.xyz          43      1
       107     006_100_trajF.xyz          44      1
       108     006_100_trajF.xyz          45      1
       109     006_100_trajF.xyz          46      1
       110     006_100_trajF.xyz          47      1
       111     006_100_trajF.xyz          48      1
       112     006_100_trajF.xyz          49      1
       113     006_100_trajF.xyz          50      1
       114     006_100_trajF.xyz          51      1
       115     006_100_trajF.xyz          52      1
       116     006_100_trajF.xyz          53      1
       117     006_100_trajF.xyz          54      1
       118     006_100_trajF.xyz          55      1
       119     006_100_trajF.xyz          56      1
       120     006_100_trajF.xyz          57      1
       121     006_100_trajF.xyz          58      1
       122     006_100_trajF.xyz          59      1
       123     006_100_trajF.xyz          60      1
       124     006_100_trajF.xyz          61      1
       125     006_100_trajF.xyz          62      1
       126     006_100_trajF.xyz          63      1
       127     006_100_trajF.xyz          64      1
       128     006_100_trajF.xyz          65      1
       129     006_100_trajF.xyz          66      1
       130     006_100_trajF.xyz          67      1
       131     006_100_trajF.xyz          68      1
       132     006_100_trajF.xyz          69      1
       133     006_100_trajF.xyz          70      1
       134     006_100_trajF.xyz          71      1
       135     006_100_trajF.xyz          72      1
       136     006_100_trajF.xyz          73      1
       137     006_100_trajF.xyz          74      1
       138     006_100_trajF.xyz          75      1
       139     006_100_trajF.xyz          76      1
       140     006_100_trajF.xyz          77      1
       141     006_100_trajF.xyz          78      1
       142     006_100_trajF.xyz          79      1
       143     006_100_trajF.xyz          80      1
       144     006_100_trajF.xyz          81      1
       145     006_100_trajF.xyz          82      1
       146     006_100_trajF.xyz          83      1
       147     006_100_trajF.xyz          84      1
       148     006_100_trajF.xyz          85      1
       149     006_100_trajF.xyz          86      1
       150     006_100_trajF.xyz          87      1
       151     006_100_trajF.xyz          88      1
       152     006_100_trajF.xyz          89      1
       153     006_100_trajF.xyz          90      1
       154     006_100_trajF.xyz          91      1
       155     006_100_trajF.xyz          92      1
       156     006_100_trajF.xyz          93      1
       157     006_100_trajF.xyz          94      1
       158     006_100_trajF.xyz          95      1
       159     006_100_trajF.xyz          96      1
       160     006_100_trajF.xyz          97      1
       161     006_100_trajF.xyz          98      1
       162     006_100_trajF.xyz          99      1
       163     006_100_trajF.xyz         100      1
       164     006_100_trajF.xyz         101      1
       165     006_100_trajF.xyz         102      1
       166     006_100_trajF.xyz         103      1
       167     006_100_trajF.xyz         104      1
       168     006_100_trajF.xyz         105      1
       169     006_100_trajF.xyz         106      1
       170     006_100_trajF.xyz         107      1
       171     006_100_trajF.xyz         108      1
       172     006_100_trajF.xyz         109      1
       173     006_100_trajF.xyz         110      1
       174     006_100_trajF.xyz         111      1
       175     006_100_trajF.xyz         112      1
       176     006_100_trajF.xyz         113      1
       177     006_100_trajF.xyz         114      1
       178     006_100_trajF.xyz         115      1
       179     006_100_trajF.xyz         116      1
       180     006_100_trajF.xyz         117      1
       181     006_100_trajF.xyz         118      1
       182     006_100_trajF.xyz         119      1
       183     006_100_trajF.xyz         120      1
       184     006_100_trajF.xyz         121      1
       185     006_100_trajF.xyz         122      1
       186     006_100_trajF.xyz         123      1
       187     006_100_trajF.xyz         124      1
       188     006_100_trajF.xyz         125      1
       189     006_100_trajF.xyz         126      1
       190     006_100_trajF.xyz         127      1
       191     006_100_trajF.xyz         128      1
       192     006_100_trajF.xyz         129      1
       193     006_100_trajF.xyz         130      1
       194     006_100_trajF.xyz         131      1
       195     006_100_trajF.xyz         132      1
       196     006_100_trajF.xyz         133      1
       197     006_100_trajF.xyz         134      1
       198     006_100_trajF.xyz         135      1
       199     006_100_trajF.xyz         136      1
       200     006_100_trajF.xyz         137      1
       201     006_100_trajF.xyz         138      1
       202     006_100_trajF.xyz         139      1
       203     006_100_trajF.xyz         140      1
       204     006_100_trajF.xyz         141      1
       205     006_100_trajF.xyz         142      1
       206     006_100_trajF.xyz         143      1
       207     006_100_trajF.xyz         144      1
       208     006_100_trajF.xyz         145      1
       209     006_100_trajF.xyz         146      1
       210     006_100_trajF.xyz         147      1
       211     006_100_trajF.xyz         148      1
       212     006_100_trajF.xyz         149      1
       213     006_100_trajF.xyz         150      1
       214     006_100_trajF.xyz         151      1
       215     006_100_trajF.xyz         152      1
       216     006_100_trajF.xyz         153      1
       217     006_100_trajF.xyz         154      1
       218     006_100_trajF.xyz         155      1
       219     006_100_trajF.xyz         156      1
       220     006_100_trajF.xyz         157      1
       221     006_100_trajF.xyz         158      1
       222     006_100_trajF.xyz         159      1
       223     006_100_trajF.xyz         160      1
       224     006_100_trajF.xyz         161      1
       225     006_100_trajF.xyz         162      1
       226     006_100_trajF.xyz         163      1
       227     006_100_trajF.xyz         164      1
       228     006_100_trajF.xyz         165      1
       229     006_100_trajF.xyz         166      1
       230     006_100_trajF.xyz         167      1
       231     006_100_trajF.xyz         168      1
       232     006_100_trajF.xyz         169      1
       233     006_100_trajF.xyz         170      1
       234     006_100_trajF.xyz         171      1
       235     006_100_trajF.xyz         172      1
       236     006_100_trajF.xyz         173      1
